source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank,source_compartment,target_compartment,compartment_pair,direction,nerve_cluster,immune_subtype,nerve_dominant_sample_fraction,nerve_n_contributing_samples,nerve_normalised_entropy,nerve_batch_qc_pass,immune_dominant_sample_fraction,immune_n_contributing_samples,immune_normalised_entropy,immune_batch_qc_pass,batch_qc_pass
nerve_c19,malignant,IL1RAPL1,PTPRD,2.2060792,0.0,2.0451503,2.0912318586103065,2.2207050599006224,0.0713217,0.9296143,0.0017072311280214,0.0046810624930974,nerve,tumor,nerve-tumor,nerve_to_tumor,nerve_c19,,0.9467,4.0,0.054,False,,,,,False
nerve_c6,immune_t_cell,SPP1,CD44,1.7391951,0.0,2.868833,0.2986691467372785,-0.5473150219767887,0.009466684,0.93991315,1.0,0.0046890257097202,nerve,immune,immune-nerve,nerve_to_immune,nerve_c6,t_cell,0.2107,18.0,0.6248,True,0.0821,23.0,0.7277,True,True
nerve_c6,immune_nk_cell,B2M,KLRC1,1.7387809,0.002,2.1234565,1.7598339195978845,0.7045102825182981,0.04513855,0.9308337,0.1151613094377426,0.0046969955863591,nerve,immune,immune-nerve,nerve_to_immune,nerve_c6,nk_cell,0.2107,18.0,0.6248,True,0.0794,26.0,0.7523,True,True
immune_tam,nerve_c7,LGALS1,ITGB1,1.7512311,0.0,2.0422728,0.6279191236972114,0.7411382837822781,0.017263973,0.92956823,0.0638705510106551,0.0046969955863591,immune,nerve,immune-nerve,immune_to_nerve,nerve_c7,tam,0.1793,26.0,0.7072,True,0.1165,25.0,0.7417,True,True
nerve_c6,immune_nk_cell,APP,CD74,1.7385609,0.0,3.0222478,0.469876189065994,-0.3319523449632763,0.004804182,0.9413675,1.0,0.0047049721227392,nerve,immune,immune-nerve,nerve_to_immune,nerve_c6,nk_cell,0.2107,18.0,0.6248,True,0.0794,26.0,0.7523,True,True
nerve_c0,malignant,SPP1,CD44,2.0401528,0.0,2.041122,0.2237671245935249,-0.4769730109459135,0.005678893,0.92954975,1.0,0.0047049721227392,nerve,tumor,nerve-tumor,nerve_to_tumor,nerve_c0,,0.4029,19.0,0.5772,True,,,,,True
nerve_c7,immune_nk_cell,APP,CD74,1.7377394,0.0,3.0194218,0.4689657855138658,-0.4218729535447368,0.004799689,0.9413417,1.0,0.0047129553185856,nerve,immune,immune-nerve,nerve_to_immune,nerve_c7,nk_cell,0.1793,26.0,0.7072,True,0.0794,26.0,0.7523,True,True
nerve_c20,malignant,PTN,PTPRZ1,1.7375724,0.0,2.5468173,0.5448473631447798,1.5142273539062303,0.031521622,0.93646175,0.0432774260187414,0.0047209451736231,nerve,tumor,nerve-tumor,nerve_to_tumor,nerve_c20,,0.3415,15.0,0.5197,True,,,,,True
immune_microglia,nerve_c1,APOE,SORL1,2.2025967,0.0,2.0397933,0.3704307305874122,1.4991646551284965,0.019107016,0.9295285,0.0858126355399222,0.0047209451736231,immune,nerve,immune-nerve,immune_to_nerve,nerve_c1,microglia,0.1983,17.0,0.5642,True,0.0187,44.0,0.9088,True,True
nerve_c21,malignant,MIF,EGFR,1.7370799,0.0,2.9892843,0.8532519404196774,2.609919808717234,0.067532875,0.9410641,0.0307908395495336,0.004728941687577,nerve,tumor,nerve-tumor,nerve_to_tumor,nerve_c21,,0.8488,6.0,0.1222,False,,,,,False
malignant,nerve_c17,PTN,NCL,1.735393,0.0,2.6980202,0.6864469127249818,1.8628597643486025,0.059077356,0.9381561,0.0432774260187414,0.0047449554490226,tumor,nerve,nerve-tumor,tumor_to_nerve,nerve_c17,,0.6072,12.0,0.3472,False,,,,,False
immune_microglia,nerve_c1,LGALS9,PTPRK,1.8074541,0.0,2.0381527,2.30518758523208,2.451272586944211,0.02993597,0.92950207,0.0035427395381701,0.0047529719387051,immune,nerve,immune-nerve,immune_to_nerve,nerve_c1,microglia,0.1983,17.0,0.5642,True,0.0187,44.0,0.9088,True,True
immune_nk_cell,nerve_c15,GZMB,CHRM3,1.735357,0.0,3.0108495,3.75559812178417,3.006860390114255,0.21613117,0.94126314,9.30600151163428e-07,0.0047529719387051,immune,nerve,immune-nerve,immune_to_nerve,nerve_c15,nk_cell,0.9903,1.0,0.0149,False,0.0794,26.0,0.7523,True,False
nerve_c17,immune_t_cell,COPA,CD74,1.7350521,0.0,2.7941,0.632867745652779,-0.238314928105875,0.010472117,0.93916345,1.0,0.004760995086204,nerve,immune,immune-nerve,nerve_to_immune,nerve_c17,t_cell,0.6072,12.0,0.3472,False,0.0821,23.0,0.7277,True,False
immune_nk_cell,nerve_c10,CALM1,GRM3,1.734632,0.0,2.7853339,2.3446505522599734,1.6653750068780058,0.019036751,0.9390736,0.0206308677907407,0.0047690248912442,immune,nerve,immune-nerve,immune_to_nerve,nerve_c10,nk_cell,0.2572,14.0,0.5531,True,0.0794,26.0,0.7523,True,True
nerve_neuron,immune_microglia,COPA,CD74,2.2173314,0.0,2.0376706,0.4856280570593751,1.5935518070328798,0.007637066,0.9294943,0.4069164897766191,0.0047690248912442,nerve,immune,immune-nerve,nerve_to_immune,nerve_neuron,microglia,0.4,10.0,0.5084,True,0.0187,44.0,0.9088,True,True
nerve_c22,immune_t_cell,HMGB1,CXCR4,1.7340982,0.0,2.7255983,0.3944246698082706,0.8408116014541329,0.01007711,0.9384505,0.417944678489794,0.0047770613535509,nerve,immune,immune-nerve,nerve_to_immune,nerve_c22,t_cell,0.2879,24.0,0.4767,True,0.0821,23.0,0.7277,True,True
nerve_c4,malignant,IL1RAPL1,PTPRD,2.1988497,0.0,2.0375404,2.0833275140949676,2.342445746779206,0.07105633,0.92949224,0.0017385373871057,0.0047770613535509,nerve,tumor,nerve-tumor,nerve_to_tumor,nerve_c4,,0.1409,18.0,0.5987,True,,,,,True
nerve_c15,immune_dendritic,AGRN,LRP1,0.091346666,1.0,0.006481932,-0.2708339430381651,-0.4820176180103681,0.001208478,0.4264563,1.0,0.0047830871304819,nerve,immune,immune-nerve,nerve_to_immune,nerve_c15,dendritic,0.9903,1.0,0.0149,False,0.0815,25.0,0.7859,True,False
immune_microglia,nerve_c17,C3,CD81,1.7337627,0.0,3.0014567,0.7023542522474806,1.5683051904125256,0.056532323,0.9411767,0.0432774260187414,0.0047931542488636,immune,nerve,immune-nerve,immune_to_nerve,nerve_c17,microglia,0.6072,12.0,0.3472,False,0.0187,44.0,0.9088,True,False
immune_nk_cell,nerve_neuron,CALM1,KCNQ3,1.7327802,0.0,2.7771583,1.0458590308947808,1.2086136904700244,0.09452518,0.9389895,0.0165042985153079,0.004817344278012,immune,nerve,immune-nerve,immune_to_nerve,nerve_neuron,nk_cell,0.4,10.0,0.5084,True,0.0794,26.0,0.7523,True,True
nerve_c7,malignant,MIF,EGFR,1.7284875,0.0,2.9623165,0.8452574074774029,2.583262367113037,0.06692363,0.9408123,0.0332965050360845,0.0048659025071978,nerve,tumor,nerve-tumor,nerve_to_tumor,nerve_c7,,0.1793,26.0,0.7072,True,,,,,True
immune_microglia,nerve_c10,APOE,LRP6,2.2013497,0.0,2.030119,0.7969560869084653,2.1218058486210896,0.019037997,0.9293726,0.043485400716668,0.0048659025071978,immune,nerve,immune-nerve,immune_to_nerve,nerve_c10,microglia,0.2572,14.0,0.5531,True,0.0187,44.0,0.9088,True,True
nerve_c2,immune_t_cell,SPP1,PTGER4,2.093489,0.0,2.0298557,0.5606495419761977,0.0443165921371532,0.020282688,0.9293683,0.4069164897766191,0.0048740188358829,nerve,immune,immune-nerve,nerve_to_immune,nerve_c2,t_cell,0.25,13.0,0.5666,True,0.0821,23.0,0.7277,True,True
immune_tam,nerve_c1,GRN,SORT1,1.7273511,0.0,2.9835625,1.6232716045706552,1.6876154507369927,0.022893326,0.94101095,0.0379994954132994,0.0048740188358829,immune,nerve,immune-nerve,immune_to_nerve,nerve_c1,tam,0.1983,17.0,0.5642,True,0.1165,25.0,0.7417,True,True
nerve_c0,immune_tam,COPA,CD74,1.8941696,0.0,2.02829,0.3895030202715442,0.2828624954400449,0.007601909,0.929343,0.8532979177574369,0.0048902722232736,nerve,immune,immune-nerve,nerve_to_immune,nerve_c0,tam,0.4029,19.0,0.5772,True,0.1165,25.0,0.7417,True,True
nerve_c7,immune_t_cell,LGALS1,PTPRC,1.7253461,0.0,2.7268012,0.6122396341819193,0.7457961862344291,0.022833416,0.9384632,0.0432774260187414,0.0048902722232736,nerve,immune,immune-nerve,nerve_to_immune,nerve_c7,t_cell,0.1793,26.0,0.7072,True,0.0821,23.0,0.7277,True,True
nerve_c5,immune_tam,HLA-A,APLP2,1.7253071,0.0,2.9483132,0.4122408699219931,0.2730579025688333,0.024837168,0.94068027,0.1420867063805933,0.0048984085128383,nerve,immune,immune-nerve,nerve_to_immune,nerve_c5,tam,0.226,19.0,0.6259,True,0.1165,25.0,0.7417,True,True
nerve_c21,immune_nk_cell,APP,CD74,1.7244242,0.0,2.973619,0.4542086085838425,-0.3442462507576579,0.004726881,0.94091827,1.0,0.0049147010502934,nerve,immune,immune-nerve,nerve_to_immune,nerve_c21,nk_cell,0.8488,6.0,0.1222,False,0.0794,26.0,0.7523,True,False
nerve_c1,malignant,PTN,PTPRZ1,1.7239596,0.0,2.4807992,0.5350041575632346,1.288871701817308,0.030704523,0.93567586,0.0432774260187414,0.0049228572976337,nerve,tumor,nerve-tumor,nerve_to_tumor,nerve_c1,,0.1983,17.0,0.5642,True,,,,,True
nerve_c22,malignant,MIF,EGFR,1.7230839,0.0,2.945357,0.8402306468473288,3.0621920469165977,0.066540495,0.94065225,0.0022052669916751,0.0049310201970159,nerve,tumor,nerve-tumor,nerve_to_tumor,nerve_c22,,0.2879,24.0,0.4767,True,,,,,True
nerve_c5,immune_t_cell,MIF,CD44_CD74,1.7225647,0.0,2.8241217,0.93722281920194,1.251399642386084,0.022630759,0.9394681,0.0432774260187414,0.0049391897481651,nerve,immune,immune-nerve,nerve_to_immune,nerve_c5,t_cell,0.226,19.0,0.6259,True,0.0821,23.0,0.7277,True,True
immune_tam,nerve_c19,CALM1,PDE1C,1.7225175,0.0,2.9320095,1.806184128397232,1.3199764274104504,0.013162073,0.94052535,0.0798129958959578,0.0049473659508062,immune,nerve,immune-nerve,immune_to_nerve,nerve_c19,tam,0.9467,4.0,0.054,False,0.1165,25.0,0.7417,True,False
malignant,nerve_c3,NRXN1,NLGN1,1.722508,0.0,2.559123,1.0585507424578728,2.153626920736383,0.06815996,0.936605,0.0154015824094529,0.0049596431129977,tumor,nerve,nerve-tumor,tumor_to_nerve,nerve_c3,,0.3912,13.0,0.4608,True,,,,,True
nerve_c3,malignant,NLGN1,NRXN1,1.722508,0.0,2.559123,1.0585507424578728,2.153626920736383,0.06815996,0.936605,0.0154015824094529,0.0049596431129977,nerve,tumor,nerve-tumor,nerve_to_tumor,nerve_c3,,0.3912,13.0,0.4608,True,,,,,True
malignant,nerve_c15,CSF1,SIRPA,0.0831033,0.841,0.006485835,-0.1459465174206849,-0.2497072672896886,0.003022349,0.42652994,1.0,0.0049601404921932,tumor,nerve,nerve-tumor,tumor_to_nerve,nerve_c15,,0.9903,1.0,0.0149,False,,,,,False
malignant,nerve_c6,NCAM1,NCAM2,1.7221061,0.0,2.5954876,1.502284466211304,2.30924395812748,0.045707095,0.93702257,0.0188400973897321,0.0049719352404429,tumor,nerve,nerve-tumor,tumor_to_nerve,nerve_c6,,0.2107,18.0,0.6248,True,,,,,True
immune_nk_cell,nerve_c12,CALM1,GRM3,1.7220272,0.0,2.7296834,2.303098518044569,1.3994739453840097,0.0186564,0.9384937,0.0473190683495744,0.0049801380469311,immune,nerve,immune-nerve,immune_to_nerve,nerve_c12,nk_cell,0.8072,7.0,0.2013,False,0.0794,26.0,0.7523,True,False
immune_tam,nerve_c5,S100A4,ERBB3,1.7706631,0.0,2.015668,1.9022257856500673,1.848684336337848,0.015516558,0.92913777,0.015919798862499,0.0049965636099838,immune,nerve,immune-nerve,immune_to_nerve,nerve_c5,tam,0.226,19.0,0.6259,True,0.1165,25.0,0.7417,True,True
nerve_c13,immune_tam,TIMP1,CD63,1.7218072,0.0,2.7747567,0.4019458251758879,0.3568835996595374,0.032234672,0.9389647,0.0843908301946721,0.0049965636099838,nerve,immune,immune-nerve,nerve_to_immune,nerve_c13,tam,0.9595,1.0,0.0572,False,0.1165,25.0,0.7417,True,False
immune_tam,nerve_c9,GRN,SORT1,1.7214801,0.0,2.9631228,1.613821249163334,1.546965724545933,0.02273649,0.94081986,0.0388576513959165,0.0050047863659983,immune,nerve,immune-nerve,immune_to_nerve,nerve_c9,tam,0.8791,5.0,0.1446,False,0.1165,25.0,0.7417,True,False
immune_tam,nerve_c0,FN1,MAG,1.7209678,0.0,2.1432972,3.156991730737329,2.7161212913596957,0.042921264,0.9311325,4.950967167253987e-05,0.0050130157713051,immune,nerve,immune-nerve,immune_to_nerve,nerve_c0,tam,0.4029,19.0,0.5772,True,0.1165,25.0,0.7417,True,True
immune_tam,nerve_c10,S100A4,ERBB3,1.7701092,0.0,2.012534,1.9003854080891769,1.9196634685692475,0.015492434,0.9290865,0.0161083097021841,0.0050294953086088,immune,nerve,immune-nerve,immune_to_nerve,nerve_c10,tam,0.2572,14.0,0.5531,True,0.1165,25.0,0.7417,True,True
immune_microglia,nerve_c1,CALM1,PDE1C,1.7207564,0.0,2.7014747,1.9800123919885184,1.2405927339384597,0.0121271815,0.9381932,0.1078071755224999,0.0050294953086088,immune,nerve,immune-nerve,immune_to_nerve,nerve_c1,microglia,0.1983,17.0,0.5642,True,0.0187,44.0,0.9088,True,True
immune_dendritic,nerve_c11,CALM1,PDE1C,1.7190692,0.0,2.8104208,1.9070083383942305,1.3113901879132448,0.012616249,0.9393296,0.0815268902834768,0.0050625326053111,immune,nerve,immune-nerve,immune_to_nerve,nerve_c11,dendritic,0.1876,18.0,0.5976,True,0.0815,25.0,0.7859,True,True
nerve_c7,immune_t_cell,SPP1,ITGA4_ITGB1,1.9390659,0.0,2.0080812,0.6686455121342311,0.1034165186832145,0.020986903,0.92901355,0.376604487476556,0.0050625326053111,nerve,immune,immune-nerve,nerve_to_immune,nerve_c7,t_cell,0.1793,26.0,0.7072,True,0.0821,23.0,0.7277,True,True
immune_t_cell,nerve_neuron,CALM1,GRM5,1.7185524,0.0,2.8230865,2.880809487826277,1.732555073606933,0.12089762,0.93945765,0.0002675959839206,0.0050708085485924,immune,nerve,immune-nerve,immune_to_nerve,nerve_neuron,t_cell,0.4,10.0,0.5084,True,0.0821,23.0,0.7277,True,True
nerve_c9,immune_t_cell,SPP1,PTGER4,2.0732684,0.0,2.0072253,0.5510203017671091,-0.0262003967872619,0.020056562,0.9289995,0.4069164897766191,0.0050873803761572,nerve,immune,immune-nerve,nerve_to_immune,nerve_c9,t_cell,0.8791,5.0,0.1446,False,0.0821,23.0,0.7277,True,False
nerve_c10,malignant,IL1RAPL1,PTPRS,2.1591518,0.0,2.0069845,2.141586831200423,2.7524256305507215,0.06484963,0.9289955,0.0028067191253142,0.0050956770448342,nerve,tumor,nerve-tumor,nerve_to_tumor,nerve_c10,,0.2572,14.0,0.5531,True,,,,,True
immune_tam,nerve_c2,HBEGF,CD9,1.7168033,0.0,2.2191508,1.42061865111049,1.629597631992071,0.043613747,0.93223923,0.0230823028261365,0.0051039795754638,immune,nerve,immune-nerve,immune_to_nerve,nerve_c2,tam,0.25,13.0,0.5666,True,0.1165,25.0,0.7417,True,True
nerve_c2,immune_tam,TF,TFRC,1.9180056,0.0,2.0065327,2.753833371038117,2.280078534336182,0.023746246,0.9289881,0.0008092435796157,0.0051122887520858,nerve,immune,immune-nerve,nerve_to_immune,nerve_c2,tam,0.25,13.0,0.5666,True,0.1165,25.0,0.7417,True,True
nerve_c21,malignant,NCAM1,PTPRZ1,1.7167964,0.0,2.4460602,0.7756329594427627,2.111473134365366,0.022385964,0.9352502,0.0432774260187414,0.0051122887520858,nerve,tumor,nerve-tumor,nerve_to_tumor,nerve_c21,,0.8488,6.0,0.1222,False,,,,,False
immune_tam,nerve_c12,JAG1,NOTCH4,0.08301611,0.128,0.006535125,0.0594900823914282,-0.0403283092651518,0.015424262,0.42745605,1.0,0.0051371873997149,immune,nerve,immune-nerve,immune_to_nerve,nerve_c12,tam,0.8072,7.0,0.2013,False,0.1165,25.0,0.7417,True,False
immune_nk_cell,nerve_c17,CALM1,PDE1C,1.7146122,0.0,2.696946,1.4225226054806848,1.14252084288907,0.012106851,0.93814456,0.1518242346483649,0.0051372561551569,immune,nerve,immune-nerve,immune_to_nerve,nerve_c17,nk_cell,0.6072,12.0,0.3472,False,0.0794,26.0,0.7523,True,False
immune_tam,nerve_c5,FN1,MAG,1.7134953,0.0,2.1310976,3.1405014037929826,2.679966501079367,0.042676955,0.9309492,6.0942890847771026e-05,0.005145591912999,immune,nerve,immune-nerve,immune_to_nerve,nerve_c5,tam,0.226,19.0,0.6259,True,0.1165,25.0,0.7417,True,True
nerve_c2,immune_microglia,MIF,CD74_CXCR4,1.7132401,0.0,2.630532,0.7718640821814338,1.1027775930463035,0.014864047,0.93741715,0.1111835223571675,0.0051539343154587,nerve,immune,immune-nerve,nerve_to_immune,nerve_c2,microglia,0.25,13.0,0.5666,True,0.0187,44.0,0.9088,True,True
nerve_c14,malignant,VCAN,EGFR,1.7130421,0.0,2.913841,1.1641027046442476,2.8635724550785753,0.1535658,0.94035125,0.0025208442532138,0.0051622833622611,nerve,tumor,nerve-tumor,nerve_to_tumor,nerve_c14,,0.4198,6.0,0.3596,True,,,,,True
nerve_c3,immune_microglia,LRP1B,PLAUR,1.7126014,0.0,2.584901,1.077867465020631,1.707719379047071,0.02523211,0.93690187,0.0432774260187414,0.005170639843731,nerve,immune,immune-nerve,nerve_to_immune,nerve_c3,microglia,0.3912,13.0,0.4608,True,0.0187,44.0,0.9088,True,True
nerve_c5,immune_microglia,SPP1,CD44,2.2107368,0.0,1.9998283,0.28425705018098,-0.3974268354340555,0.00659911,0.9288776,1.0,0.0051790021790221,nerve,immune,immune-nerve,nerve_to_immune,nerve_c5,microglia,0.226,19.0,0.6259,True,0.0187,44.0,0.9088,True,True
malignant,immune_t_cell,APP,CD74,1.7120353,0.0,2.6928194,0.2936230948120624,-0.1123156592723271,0.0027940196,0.9381001,1.0,0.0051790021790221,tumor,immune,immune-tumor,tumor_to_immune,,t_cell,,,,,0.0821,23.0,0.7277,True,True
nerve_c15,immune_nk_cell,HMGB1,CXCR4,1.7113371,0.004,2.6989748,0.3775601840700219,0.193493671636374,0.009978677,0.9381664,0.7890102990574948,0.0051957467798822,nerve,immune,immune-nerve,nerve_to_immune,nerve_c15,nk_cell,0.9903,1.0,0.0149,False,0.0794,26.0,0.7523,True,False
nerve_neuron,malignant,NRG3,EGFR,1.7102456,0.0,2.9050639,2.4001025246210217,3.921208706392009,0.39165828,0.9402666,9.523840808430367e-06,0.0052125179526134,nerve,tumor,nerve-tumor,nerve_to_tumor,nerve_neuron,,0.4,10.0,0.5084,True,,,,,True
nerve_c7,immune_microglia,SPP1,ITGAV_ITGB1,1.937436,0.0,1.9974456,0.2562190419421786,-0.3187817951363051,0.020650214,0.9288382,1.0,0.0052293156950157,nerve,immune,immune-nerve,nerve_to_immune,nerve_c7,microglia,0.1793,26.0,0.7072,True,0.0187,44.0,0.9088,True,True
malignant,nerve_c22,PTN,PTPRZ1,1.7098103,0.0,2.580577,0.5346064700731132,1.5787171517881364,0.05648957,0.9368524,0.0432774260187414,0.0052293156950157,tumor,nerve,nerve-tumor,tumor_to_nerve,nerve_c22,,0.2879,24.0,0.4767,True,,,,,True
immune_dendritic,nerve_c19,APOE,ABCA1,1.7094976,0.0,2.7687724,0.6934690767414082,0.3358654897363569,0.017736074,0.9389028,0.097279789376684,0.0052461408011438,immune,nerve,immune-nerve,immune_to_nerve,nerve_c19,dendritic,0.9467,4.0,0.054,False,0.0815,25.0,0.7859,True,False
nerve_c10,malignant,IL1RAPL1,PTPRD,2.1574304,0.0,1.9939419,2.0380318629386016,2.382783713393598,0.06953589,0.9287802,0.0019118955466351,0.0052714270770356,nerve,tumor,nerve-tumor,nerve_to_tumor,nerve_c10,,0.2572,14.0,0.5531,True,,,,,True
nerve_c17,immune_tam,TIMP2,CD44,1.7077341,0.0,2.9163554,1.374869083829771,1.3838075412879334,0.026548926,0.94037545,0.0432774260187414,0.00528831779722,nerve,immune,immune-nerve,nerve_to_immune,nerve_c17,tam,0.6072,12.0,0.3472,False,0.1165,25.0,0.7417,True,False
nerve_c17,immune_microglia,SPP1,CD44,2.2035625,0.0,1.9924895,0.2808414583874459,-0.4887477953131118,0.0065748934,0.92875606,1.0,0.0052967731173642,nerve,immune,immune-nerve,nerve_to_immune,nerve_c17,microglia,0.6072,12.0,0.3472,False,0.0187,44.0,0.9088,True,False
malignant,nerve_c15,HEBP1,GRM7,0.08362756,0.242,0.0065514734,-0.0192146426397783,-0.1302796669713862,0.002498633,0.42776185,1.0,0.0053142273298726,tumor,nerve,nerve-tumor,tumor_to_nerve,nerve_c15,,0.9903,1.0,0.0149,False,,,,,False
nerve_c17,immune_dendritic,MIF,CD74_CXCR4,1.7065626,0.0,2.896564,0.7275441426304563,0.7728080186841539,0.016367283,0.94018424,0.0781854146965986,0.0053221797166119,nerve,immune,immune-nerve,nerve_to_immune,nerve_c17,dendritic,0.6072,12.0,0.3472,False,0.0815,25.0,0.7859,True,False
nerve_c15,immune_t_cell,VCAN,CD44,1.7056396,0.0,2.7786176,1.2758051501225114,1.4823430280643255,0.052735277,0.93900454,0.0092305918172107,0.0053306615944065,nerve,immune,immune-nerve,nerve_to_immune,nerve_c15,t_cell,0.9903,1.0,0.0149,False,0.0821,23.0,0.7277,True,False
nerve_c22,immune_microglia,TIMP1,CD63,1.7051122,0.0,2.8525672,0.4041079645367276,0.838828134823828,0.033138603,0.9397524,0.0641399045687116,0.0053391501107691,nerve,immune,immune-nerve,nerve_to_immune,nerve_c22,microglia,0.2879,24.0,0.4767,True,0.0187,44.0,0.9088,True,True
immune_tam,nerve_c10,CALM1,PDE1C,1.704937,0.0,2.878027,1.7712623154222784,1.428955124096892,0.012919741,0.94000345,0.0541769688364469,0.005347645265425,immune,nerve,immune-nerve,immune_to_nerve,nerve_c10,tam,0.2572,14.0,0.5531,True,0.1165,25.0,0.7417,True,True
malignant,nerve_c14,PTN,PTPRS,1.7042587,0.0,2.5550907,1.1974810821631898,2.539608006423215,0.07568435,0.9365581,0.0075832897139537,0.0053731705564019,tumor,nerve,nerve-tumor,tumor_to_nerve,nerve_c14,,0.4198,6.0,0.3596,True,,,,,True
nerve_c9,immune_t_cell,COPA,CD74,1.7034084,0.0,2.6548584,0.5844857296452679,-0.2634595315771308,0.009950248,0.9376866,1.0,0.0053987563896751,nerve,immune,immune-nerve,nerve_to_immune,nerve_c9,t_cell,0.8791,5.0,0.1446,False,0.0821,23.0,0.7277,True,False
immune_t_cell,nerve_c3,HSPA8,LRP2,1.7030215,0.0,2.8521633,2.930809574181674,1.75883859206306,0.02234935,0.9397484,0.0136320332834091,0.0054072980053116,immune,nerve,immune-nerve,immune_to_nerve,nerve_c3,t_cell,0.3912,13.0,0.4608,True,0.0821,23.0,0.7277,True,True
immune_t_cell,nerve_c3,CALM1,INSR,1.6988089,0.0,2.7409706,1.3632370549916637,1.2483179366776769,0.01760927,0.9386127,0.0587258792414813,0.0054501056193955,immune,nerve,immune-nerve,immune_to_nerve,nerve_c3,t_cell,0.3912,13.0,0.4608,True,0.0821,23.0,0.7277,True,True
immune_t_cell,nerve_c3,CALM1,PTPRA,1.6980546,0.0,2.7378335,0.8956961223994124,0.947046427034396,0.016146503,0.93857974,0.0826771468997732,0.0054586870474677,immune,nerve,immune-nerve,immune_to_nerve,nerve_c3,t_cell,0.3912,13.0,0.4608,True,0.0821,23.0,0.7277,True,True
malignant,immune_nk_cell,LGALS1,PTPRC,1.6973774,0.0,2.6896448,0.5825553115140683,0.7335170397029973,0.019265868,0.9380659,0.0432774260187414,0.0054672751099835,tumor,immune,immune-tumor,tumor_to_immune,,nk_cell,,,,,0.0794,26.0,0.7523,True,True
nerve_c22,immune_nk_cell,HMGB1,CXCR4,1.6970708,0.0,2.636471,0.3641796695181195,0.5650811651654215,0.009747587,0.93748325,0.4574954689566651,0.005484471951078,nerve,immune,immune-nerve,nerve_to_immune,nerve_c22,nk_cell,0.2879,24.0,0.4767,True,0.0794,26.0,0.7523,True,True
nerve_c2,malignant,CALM1,PTPRA,1.6970719,0.0,1.9748421,0.7459889071314082,0.9749169174327964,0.023117863,0.9284612,0.0432774260187414,0.005493079915902,nerve,tumor,nerve-tumor,nerve_to_tumor,nerve_c2,,0.25,13.0,0.5666,True,,,,,True
nerve_c13,immune_t_cell,VIM,CD44,1.6967418,0.0,2.754696,0.4359167707579541,0.899180547440899,0.02909859,0.93875647,0.0488287681496559,0.0055016945140697,nerve,immune,immune-nerve,nerve_to_immune,nerve_c13,t_cell,0.9595,1.0,0.0572,False,0.0821,23.0,0.7277,True,False
malignant,nerve_c19,CALM1,PDE1C,1.6965477,0.0,2.8328173,1.783029223816644,1.553015801325897,0.012816834,0.9395554,0.0336762387485831,0.005510315745306,tumor,nerve,nerve-tumor,tumor_to_nerve,nerve_c19,,0.9467,4.0,0.054,False,,,,,False
nerve_c22,immune_t_cell,SPP1,ITGA4_ITGB1,1.9106927,0.0,1.9731553,0.6551334692357367,0.5586245257348514,0.020621883,0.9284328,0.0432774260187414,0.005510315745306,nerve,immune,immune-nerve,nerve_to_immune,nerve_c22,t_cell,0.2879,24.0,0.4767,True,0.0821,23.0,0.7277,True,True
immune_dendritic,malignant,S100A4,EGFR,1.6962633,0.0,2.86118,0.7879111846582225,2.5104887317503755,0.04913499,0.9398377,0.0432774260187414,0.005518943609336,immune,tumor,immune-tumor,immune_to_tumor,,dendritic,,,,,0.0815,25.0,0.7859,True,True
immune_tam,nerve_c4,CALM1,PDE1C,1.6958845,0.0,2.850231,1.7532804667128843,1.2765556807717138,0.012794962,0.9397292,0.0930678064153098,0.0055275781058847,immune,nerve,immune-nerve,immune_to_nerve,nerve_c4,tam,0.1409,18.0,0.5987,True,0.1165,25.0,0.7417,True,True
nerve_c11,immune_dendritic,LAMA2,RPSA,1.6935787,0.0,2.1303496,1.1230721563516364,1.2850980860908074,0.038707975,0.93093795,0.0393294639468631,0.0055448669954384,nerve,immune,immune-nerve,nerve_to_immune,nerve_c11,dendritic,0.1876,18.0,0.5976,True,0.0815,25.0,0.7859,True,True
immune_microglia,nerve_c2,C1QB,C1QBP,1.8620232,0.0,1.9692117,0.578225633902998,2.089992954728862,0.045378093,0.9283663,0.0432774260187414,0.0055448669954384,immune,nerve,immune-nerve,immune_to_nerve,nerve_c2,microglia,0.25,13.0,0.5666,True,0.0187,44.0,0.9088,True,True
nerve_c14,malignant,BCAN,EGFR,1.6913717,0.0,2.8458276,1.11597785689497,2.8306633639199843,0.24818353,0.9396854,0.0002031006775721,0.005579525173404,nerve,tumor,nerve-tumor,nerve_to_tumor,nerve_c14,,0.4198,6.0,0.3596,True,,,,,True
nerve_c15,immune_microglia,LAMB1,ITGA6_ITGB1,0.09249762,0.335,0.0065928665,0.0032312545093952,-0.0208783129448467,0.010531409,0.42853287,1.0,0.0055797736196331,nerve,immune,immune-nerve,nerve_to_immune,nerve_c15,microglia,0.9903,1.0,0.0149,False,0.0187,44.0,0.9088,True,False
nerve_c15,immune_microglia,LAMC1,ITGA6_ITGB1,0.09249762,0.518,0.0065928665,-0.0551879478731535,-0.0950100676048743,0.00551145,0.42853287,1.0,0.0055797736196331,nerve,immune,immune-nerve,nerve_to_immune,nerve_c15,microglia,0.9903,1.0,0.0149,False,0.0187,44.0,0.9088,True,False
